Unnamed: 0,Datetime,Tweet Id,Text,Username,Translated_Comment,Sentiment,nb_sentiment,Sentiment_GBM,gbm_sentiment,mlp_sentiment
4026,2022-02-15 15:03:28+00:00,1493601863186677762,"કોંગ્રેસ નેતા રાહુલગાંધી 21 ફેબ્રુઆરીએ મણીપુરમાં ચૂંટણી પ્રચાર કરશે

#ManipurElections2022 https://t.co/e6zYBUvwCW",News18Guj,"કોંગ્રેસ નેતા રાહુલગાંધી 21 ફેબ્રુઆરીએ મણીપુરમાં ચૂંટણી પ્રચાર કરશે

 ",0,0,1,0,0
4027,2022-02-15 14:59:50+00:00,1493600948664807425,"Rahul Gandhi 21 फरवरी को मणिपुर में चुनाव प्रचार करेंगे

#ManipurElections2022 #RahulGandhi",lakshya_varora,"Rahul Gandhi 21 फरवरी को मणिपुर में चुनाव प्रचार करेंगे

 ",0,0,1,0,0
4028,2022-02-15 14:59:44+00:00,1493600922861453314,"Rahul Gandhi 21 फरवरी को मणिपुर में चुनाव प्रचार करेंगे

#ManipurElections2022 #RahulGandhi https://t.co/gEwMUw5XRJ",Zee_Hindustan,"Rahul Gandhi 21 फरवरी को मणिपुर में चुनाव प्रचार करेंगे

  ",0,0,1,0,0
4029,2022-02-15 14:45:36+00:00,1493597364350853130,"ਮਨੀਪੁਰ ਚੋਣਾਂ : ਕੁੱਝ ਵੱਡੇ ਉਦਯੋਗਪਤੀਆਂ ਨੂੰ ਫ਼ਾਇਦਾ ਪਹੁੰਚਾ ਰਹੀ ਹੈ ਭਾਜਪਾ ਸਰਕਾਰ :  ਪ੍ਰਿਯੰਕਾ ਗਾਂਧੀ

https://t.co/S3kPiLP7h1

#PriyankaGandhiVadra  #ManipurElections2022  #BJPGovernment",abpsanjha,"ਮਨੀਪੁਰ ਚੋਣਾਂ : ਕੁੱਝ ਵੱਡੇ ਉਦਯੋਗਪਤੀਆਂ ਨੂੰ ਫ਼ਾਇਦਾ ਪਹੁੰਚਾ ਰਹੀ ਹੈ ਭਾਜਪਾ ਸਰਕਾਰ :  ਪ੍ਰਿਯੰਕਾ ਗਾਂਧੀ



    ",0,0,1,0,0
4030,2022-02-15 14:32:46+00:00,1493594137991524355,#CongressLaklagani #ManipurWithCongress #ManipurWantJobs #ManipurElections #ManipurElections2022 #LikmabamManibabuSingh https://t.co/KNS61OSgMd,MbbLikmabam,      ,0,0,1,0,0
4031,2022-02-15 14:31:36+00:00,1493593843899502599,#CongressLaklagani #ManipurWithCongress #ManipurWantJobs #ManipurElections #ManipurElections2022 #LikmabamManibabuSingh https://t.co/BRKUNHDnxA,MbbLikmabam,      ,0,0,1,0,0
4032,2022-02-15 14:30:53+00:00,1493593663305555971,"Rahul Gandhi will be in Manipur on February 21 and 22. 
#ManipurElections2022 https://t.co/M91uRMhrE7",MukeshMehraINC,"Rahul Gandhi will be in Manipur on February 21 and 22. 
 ",0,0,1,0,0
4033,2022-02-15 14:30:52+00:00,1493593660176359441,"#ManipurElections2022: Nomination papers of Independent candidate in Khangabok AC rejected

Read: https://t.co/3sGgCvLbOY",ImphalFreePress,": Nomination papers of Independent candidate in Khangabok AC rejected

Read: ",0,0,1,0,0
4034,2022-02-15 14:30:36+00:00,1493593591008186370,#CongressLaklagani #ManipurWithCongress #ManipurWantJobs #ManipurElections #ManipurElections2022 #LikmabamManibabuSingh ✋ 🙏 https://t.co/J3UrDrLVgJ,MbbLikmabam,        ,0,0,1,0,0
4035,2022-02-15 14:23:58+00:00,1493591924195807235,"Rahul Gandhi will be in Manipur on February 21 and 22. 
#ManipurElections2022 https://t.co/Ll5lz4htdW",SanjeebBansfor,"Rahul Gandhi will be in Manipur on February 21 and 22. 
 ",0,0,1,0,0
4036,2022-02-15 14:23:49+00:00,1493591882764623875,Flag Hoisting and a small feast as a part of my ongoing election campaign #CongressLaklagani #ManipurWithCongress #ManipurWantJobs #ManipurElections #ManipurElections2022 #LikmabamManibabuSingh https://t.co/SoFAHEyUSp,MbbLikmabam,Flag Hoisting and a small feast as a part of my ongoing election campaign       ,-1,0,0,-1,-1
4037,2022-02-15 14:18:07+00:00,1493590449067491338,"मणिपुर में अफस्पा समेत विभिन्न मुद्दों संग जोर पकड़ रहा चुनाव प्रचार
#ManipurElections2022",univartaindia1,"मणिपुर में अफस्पा समेत विभिन्न मुद्दों संग जोर पकड़ रहा चुनाव प्रचार
",0,0,1,0,0
4038,2022-02-15 14:03:18+00:00,1493586720830668803,"कांग्रेस मणिपुर में सरकार बनने पर महिलाओं को 33 फीसदी आरक्षण देगी: प्रियंका गांधी वाड्रा
@priyankagandhi @INCIndia 
#ManipurElections2022 #PriyankaGandhiVadra #Congress",univartaindia1,"कांग्रेस मणिपुर में सरकार बनने पर महिलाओं को 33 फीसदी आरक्षण देगी: प्रियंका गांधी वाड्रा
@priyankagandhi @INCIndia 
  ",0,0,1,0,0
4039,2022-02-15 13:56:35+00:00,1493585029254901761,"प्रियंका जी, आप कहा से आई है और आपका भाई इटली और थाईलैंड क्या करने जाता है, यह भी बता दीजिए। 

#CongressMuktBharat 
#Elections2022 
#PunjabElections2022 
#GoaElections 
#UPElection2022 
#ManipurWithPriyanka 
#ManipurElections2022 https://t.co/8LFeWttWlH",nspeaker30,"प्रियंका जी, आप कहा से आई है और आपका भाई इटली और थाईलैंड क्या करने जाता है, यह भी बता दीजिए। 

 
 
 
 
 
 
 ",0,0,1,0,0
4040,2022-02-15 13:31:07+00:00,1493578619955793923,"There was a time when people used to say that vote for @BJP4India if you want to save democracy in India but now the slogan is changed. If you want to save democracy then do not vote for BJP. 

#UttarPradeshElections 
#ManipurElections2022 
#PunjabElections2022",amit7794,"There was a time when people used to say that vote for @BJP4India if you want to save democracy in India but now the slogan is changed. If you want to save democracy then do not vote for BJP. 

 
 
",0,0,1,0,0
4041,2022-02-15 13:30:00+00:00,1493578340866928645,"#ManipurElections2022 | BJP govt' s policies benefit big industrialists, says @priyankagandhi 

#ElectionsWithJagran 

https://t.co/7lAhVK6gQU",JagranEnglish," | BJP govt' s policies benefit big industrialists, says @priyankagandhi 

 

",0,1,1,0,0
4042,2022-02-15 13:09:49+00:00,1493573262827454464,"Congress general secretary #PriyankaGandhiVadra launched a scathing attack on the Modi government during her virtual rally in Manipur.

#ManipurElections2022 

https://t.co/nWHHJ6393X",htTweets,"Congress general secretary  launched a scathing attack on the Modi government during her virtual rally in Manipur.

 

",-1,0,0,0,-1
4043,2022-02-15 13:04:23+00:00,1493571895429500933,"#ManipurElections2022 | Two nomination papers rejected during scrutiny of nomination papers for 22 assembly constituencies for second phase election while one candidate withdrawn his nomination paper.

#PollsWithAIR",sirajnoorani," | Two nomination papers rejected during scrutiny of nomination papers for 22 assembly constituencies for second phase election while one candidate withdrawn his nomination paper.

",0,0,1,0,0
4044,2022-02-15 12:40:38+00:00,1493565916134907909,"#ManipurElections2022 | Two nomination papers rejected during scrutiny of nomination papers for 22 assembly constituencies for second phase election while one candidate withdrawn his nomination paper.

#PollsWithAIR",airnewsalerts," | Two nomination papers rejected during scrutiny of nomination papers for 22 assembly constituencies for second phase election while one candidate withdrawn his nomination paper.

",0,0,1,0,0
4045,2022-02-15 12:40:23+00:00,1493565854671196163,"Will @NBirenSingh be Made CM again if #BJP Retains Power in Manipur?

#ManipurElections2022 #AssemblyElections2022",Oneindia,"Will @NBirenSingh be Made CM again if  Retains Power in Manipur?

 ",0,0,1,0,0
4046,2022-02-15 12:20:33+00:00,1493560862874894336,"इतणा कुछ मुफत मै मिलण वाला है चुनाव के बाद, सोच रा हूँ नौकरी मैं के रख्खा, 
पर कौण से राज्य मैं जाऊं समझ नी आ रा
@ECISVEEP @SpokespersonECI help please.
 #UttarPradeshElections2022 #PunjabElections2022 #GoaElections2022 #ManipurElections2022 
#UttarakhandElections2022 https://t.co/JSSYrvrvvN",pktomar,"इतणा कुछ मुफत मै मिलण वाला है चुनाव के बाद, सोच रा हूँ नौकरी मैं के रख्खा, 
पर कौण से राज्य मैं जाऊं समझ नी आ रा
@ECISVEEP @SpokespersonECI help please.
     
 ",0,0,1,0,0
4047,2022-02-15 12:16:58+00:00,1493559961133064195,"Promising to focus on solving the problems of the local people, he said that Congress is the best option for Manipur.
https://t.co/7VrGXdI9ce

#ManipurElections2022 | @priyankagandhi | @INCManipur |",TPINewz,"Promising to focus on solving the problems of the local people, he said that Congress is the best option for Manipur.


 | @priyankagandhi | @INCManipur |",1,1,2,1,1
4048,2022-02-15 11:58:39+00:00,1493555353400725505,"Rahul Gandhi will be in Manipur on February 21 and 22. 
#ManipurElections2022 https://t.co/kD5T21S14v",IndElection2024,"Rahul Gandhi will be in Manipur on February 21 and 22. 
 ",0,0,1,0,0
4049,2022-02-15 11:46:24+00:00,1493552270713049089,"MANIPUR:

The Manipur hills favourite party NPF to kick off its Manipur poll campaign from tomorrow at Senapati.  

To sound the poll bugle, Nagaland CM Neiphiu Rio, UDA Chairman TR Zeliang to be present.

The Manipur hills constituent of 20 seats.

#ManipurElections2022 🗳️",Anjan94150697,"MANIPUR:

The Manipur hills favourite party NPF to kick off its Manipur poll campaign from tomorrow at Senapati.  

To sound the poll bugle, Nagaland CM Neiphiu Rio, UDA Chairman TR Zeliang to be present.

The Manipur hills constituent of 20 seats.

 ",1,0,2,0,1
4050,2022-02-15 11:40:18+00:00,1493550733282603009,"#Breaking | 📌NPF to kick off its Manipur poll campaign tomorrow at Senapati.  
📌Nagaland CM Neiphiu Rio, UDA Chairman T.R. Zeliang to be present.

#ManipurElections2022 #ManipurElection2022 https://t.co/xUc107grOv",NELiveTV," | NPF to kick off its Manipur poll campaign tomorrow at Senapati.  
Nagaland CM Neiphiu Rio, UDA Chairman T.R. Zeliang to be present.

  ",0,0,1,0,0
4051,2022-02-15 11:34:26+00:00,1493549256825012224,"The legislators of @BJPNagaland Shri. @YanthungoPatton; Shri. @jacob_zhimomi; Shri. @MmhonlumoKikon &amp; Shri. @tovihoto had a meeting with the National Spokesperson of @BJP4India, Dr. @sambitswaraj Ji at Imphal to discuss the preparations for the upcoming #ManipurElections2022. https://t.co/Wc9uIIh965",BJP4Nagaland,"The legislators of @BJPNagaland Shri. @YanthungoPatton; Shri. @jacob_zhimomi; Shri. @MmhonlumoKikon &amp; Shri. @tovihoto had a meeting with the National Spokesperson of @BJP4India, Dr. @sambitswaraj Ji at Imphal to discuss the preparations for the upcoming . ",0,0,1,0,0
4052,2022-02-15 11:19:16+00:00,1493545442327789568,"The Janata Dal (United) is contesting the assembly election in Manipur on the plank of Bihar CM #NitishKumar’s good governance and clean image.

#ManipurElections2022 

(Reports @utpal_parashar)

https://t.co/MXlkaReJha",htTweets,"The Janata Dal (United) is contesting the assembly election in Manipur on the plank of Bihar CM ’s good governance and clean image.

 

(Reports @utpal_parashar)

",1,1,2,1,1
4053,2022-02-15 10:12:44+00:00,1493528699102117889,"It was a delight to meet National Spokesperson of @BJP4India, Shri. @sambitswaraj Ji, in the presence of my colleagues and respected legislators of @BJP4Nagaland wherein we had a fruitful discussion on the preparations for the forthcoming #ManipurElections2022. https://t.co/PKihkql8J7",tovihoto,"It was a delight to meet National Spokesperson of @BJP4India, Shri. @sambitswaraj Ji, in the presence of my colleagues and respected legislators of @BJP4Nagaland wherein we had a fruitful discussion on the preparations for the forthcoming . ",0,0,1,1,0
4054,2022-02-15 09:58:47+00:00,1493525186947149826,"@priyankagandhi #PriyankaWithManipur
#ManipurElections2022
@INCManipur",laly_randolf,"@priyankagandhi 

@INCManipur",0,0,1,0,0
4055,2022-02-15 09:20:45+00:00,1493515613201137666,"#Nagaland Dy CM exudes confidence of BJP forming Govt in #Manipur

@YanthungoPatton @Neiphiu_Rio @manipurmygov @NBirenSingh @BJP4India  @BJP4Manipur @BJP4Nagaland 

#ManipurElections2022 #ManipurPolls #Elections #Northeast #Northeastlive

https://t.co/PE1vgBN9vg",NELiveTV," Dy CM exudes confidence of BJP forming Govt in 

@YanthungoPatton @Neiphiu_Rio @manipurmygov @NBirenSingh @BJP4India  @BJP4Manipur @BJP4Nagaland 

    

",0,0,1,0,0
4056,2022-02-15 09:16:36+00:00,1493514571591544840,"#ManipurElections2022 : वर्चुअल रैली में प्रियंका गांधी ने साधा #BJP  सरकार पर निशाना, कहा- राज्य का विकास सिर्फ #Congress  कर सकती है #PriyankaGandhi https://t.co/BOWVvuQcuf",MahanagarTimes_," : वर्चुअल रैली में प्रियंका गांधी ने साधा   सरकार पर निशाना, कहा- राज्य का विकास सिर्फ   कर सकती है  ",0,0,1,0,0
4057,2022-02-15 08:59:56+00:00,1493510374922256384,"#PolstratUpdate: @priyankagandhi in #Manipur said, ""#BJP govt's central policies benefit 2-3 big industrialists, whereas poor &amp; middle class are left on their own. Once MSMEs are strengthened in Manipur, we'll create big employment opportunities.""

#ManipurElections2022 #congress https://t.co/70yEkKoLRy",teampolstrat,": @priyankagandhi in  said, "" govt's central policies benefit 2-3 big industrialists, whereas poor &amp; middle class are left on their own. Once MSMEs are strengthened in Manipur, we'll create big employment opportunities.""

  ",1,1,2,0,1
4058,2022-02-15 08:50:47+00:00,1493508074736275458,"#Manipur | Kuki People’s Alliance kickstarts election campaign
@manipurmygov 

#TongmangHaokip #Chinlunthang #Singhat #KukiPeoplesAlliance #KPA  #Dongjangvillage #ADCelections #KukiStudentsOrganisation  #Northeast #Northeastlive #ManipurElections2022 

https://t.co/5W2wfPwLXS",NELiveTV," | Kuki People’s Alliance kickstarts election campaign
@manipurmygov 

             

",0,0,1,0,0
